Firma,Rok,Kod_S,Kod_C,Kod_R,Wartosc
Allianz,2020,S020102,C0010,R0390,0.0
Allianz,2020,S020102,C0010,R0400,0.0
Allianz,2020,S020102,C0010,R0410,1177000.0
Allianz,2020,S020102,C0010,R0420,4488000.0
Allianz,2020,S020102,C0010,R0500,2802102000.0
Allianz,2020,S020102,C0010,R0510,0.0
Allianz,2020,S020102,C0010,R0520,0.0
Allianz,2020,S020102,C0010,R0530,0.0
Allianz,2020,S020102,C0010,R0540,0.0
Allianz,2020,S020102,C0010,R0550,0.0
Allianz,2020,S020102,C0010,R0560,0.0
Allianz,2020,S020102,C0010,R0570,0.0
Allianz,2020,S020102,C0010,R0580,0.0
Allianz,2020,S020102,C0010,R0590,0.0
Allianz,2020,S020102,C0010,R0600,129746000.0
Allianz,2020,S020102,C0010,R0610,0.0
Allianz,2020,S020102,C0010,R0620,0.0
Allianz,2020,S020102,C0010,R0630,0.0
Allianz,2020,S020102,C0010,R0640,0.0
Allianz,2020,S020102,C0010,R0650,129746000.0
Allianz,2020,S020102,C0010,R0660,0.0
Allianz,2020,S020102,C0010,R0670,75177000.0
Allianz,2020,S020102,C0010,R0680,54569000.0
Allianz,2020,S020102,C0010,R0690,1623892000.0
Allianz,2020,S020102,C0010,R0700,0.0
Allianz,2020,S020102,C0010,R0710,1581267000.0
Allianz,2020,S020102,C0010,R0720,42625000.0
Allianz,2020,S020102,C0010,R0740,0.0
Allianz,2020,S020102,C0010,R0750,28120000.0
Allianz,2020,S020102,C0010,R0760,751000.0
Allianz,2020,S020102,C0010,R0770,0.0
Allianz,2020,S020102,C0010,R0780,116820000.0
Allianz,2020,S020102,C0010,R0790,0.0
Allianz,2020,S020102,C0010,R0800,0.0
Allianz,2020,S020102,C0010,R0810,5331000.0
Allianz,2020,S020102,C0010,R0820,14334000.0
Allianz,2020,S020102,C0010,R0830,0.0
Allianz,2020,S020102,C0010,R0840,8650000.0
Allianz,2020,S020102,C0010,R0850,0.0
Allianz,2020,S020102,C0010,R0860,0.0
Allianz,2020,S020102,C0010,R0870,0.0
Allianz,2020,S020102,C0010,R0880,0.0
Allianz,2020,S020102,C0010,R0900,1927644000.0
Allianz,2020,S020102,C0010,R1000,874458000.0
Allianz,2020,S050102,C0210,R1410,102193000.0
Allianz,2020,S050102,C0220,R1410,16944000.0
Allianz,2020,S050102,C0230,R1410,156546000.0
Allianz,2020,S050102,C0240,R1410,331780000.0
Allianz,2020,S050102,C0300,R1410,607463000.0
Allianz,2020,S050102,C0210,R1420,10500000.0
Allianz,2020,S050102,C0220,R1420,28000.0
Allianz,2020,S050102,C0230,R1420,645000.0
Allianz,2020,S050102,C0240,R1420,16335000.0
Allianz,2020,S050102,C0300,R1420,27508000.0
Allianz,2020,S050102,C0210,R1500,91693000.0
Allianz,2020,S050102,C0220,R1500,16916000.0
Allianz,2020,S050102,C0230,R1500,155901000.0
Allianz,2020,S050102,C0240,R1500,315445000.0
Allianz,2020,S050102,C0300,R1500,579955000.0
Allianz,2020,S050102,C0210,R1510,102202000.0
Allianz,2020,S050102,C0220,R1510,17143000.0
Allianz,2020,S050102,C0230,R1510,156661000.0
Allianz,2020,S050102,C0240,R1510,331969000.0
Allianz,2020,S050102,C0300,R1510,607975000.0
Allianz,2020,S050102,C0210,R1520,10501000.0
Allianz,2020,S050102,C0220,R1520,27000.0
Allianz,2020,S050102,C0230,R1520,645000.0
Allianz,2020,S050102,C0240,R1520,16294000.0
Allianz,2020,S050102,C0300,R1520,27467000.0
Allianz,2020,S050102,C0210,R1600,91701000.0
Allianz,2020,S050102,C0220,R1600,17116000.0
Allianz,2020,S050102,C0230,R1600,156016000.0
Allianz,2020,S050102,C0240,R1600,315675000.0
Allianz,2020,S050102,C0300,R1600,580208000.0
Allianz,2020,S050102,C0210,R1610,61280000.0
Allianz,2020,S050102,C0220,R1610,24882000.0
Allianz,2020,S050102,C0230,R1610,202392000.0
Allianz,2020,S050102,C0240,R1610,145797000.0
Allianz,2020,S050102,C0300,R1610,434352000.0
Allianz,2020,S050102,C0210,R1620,7925000.0
Allianz,2020,S050102,C0220,R1620,0.0
Allianz,2020,S050102,C0230,R1620,0.0
Allianz,2020,S050102,C0240,R1620,7718000.0
Allianz,2020,S050102,C0300,R1620,15643000.0
Allianz,2020,S050102,C0210,R1700,23352000.0
Allianz,2020,S050102,C0220,R1700,24882000.0
Allianz,2020,S050102,C0230,R1700,202392000.0
Allianz,2020,S050102,C0240,R1700,138079000.0
Allianz,2020,S050102,C0300,R1700,418708000.0
Allianz,2020,S050102,C0220,| R1710,4659000.0
Allianz,2020,S050102,C0240,| R1710,-6399000.0
Allianz,2020,S050102,C0300,| R1710,-84335000.0
Allianz,2020,S050102,C0220,R1720,0.0
Allianz,2020,S050102,C0240,R1720,0.0
Allianz,2020,S050102,C0300,R1720,0.0
Allianz,2020,S050102,C0220,R1800,4659000.0
Allianz,2020,S050102,C0230,R1800,-82595000.0
Allianz,2020,S050102,C0240,R1800,-6404000.0
Allianz,2020,S050102,C0300,R1800,-84340000.0
Allianz,2020,S050102,C0210,R1900,26133000.0
Allianz,2020,S050102,C0220,R1900,2384000.0
Allianz,2020,S050102,C0230,R1900,37810000.0
Allianz,2020,S050102,C0240,R1900,102320000.0
Allianz,2020,S050102,C0300,R1900,168647000.0
Allianz,2020,S050102,C0300,R2500,2539000.0
Allianz,2020,S050102,C0300,R2600,171186000.0
Allianz,2020,S050102,C0150,R1410,607463000.0
Allianz,2020,S050102,C0160,R1410,607463000.0
Allianz,2020,S050102,C0150,R1420,27508000.0
Allianz,2020,S050102,C0160,R1420,27508000.0
Allianz,2020,S050102,C0150,R1500,579955000.0
Allianz,2020,S050102,C0160,R1500,579955000.0
Allianz,2020,S050102,C0150,R1510,607975000.0
Allianz,2020,S050102,C0160,R1510,607975000.0
Allianz,2020,S050102,C0150,R1520,27467000.0
Allianz,2020,S050102,C0160,R1520,27467000.0
Allianz,2020,S050102,C0150,R1600,580508000.0
Allianz,2020,S050102,C0160,R1600,580508000.0
Allianz,2020,S050102,C0150,R1610,434352000.0
Allianz,2020,S050102,C0160,R1610,434352000.0
Allianz,2020,S050102,C0150,R1620,15643000.0
Allianz,2020,S050102,C0160,R1620,15643000.0
Allianz,2020,S050102,C0150,R1700,418708000.0
Allianz,2020,S050102,C0160,R1700,418708000.0
Allianz,2020,S050102,C0150,R1710,-84335000.0
Allianz,2020,S050102,C0160,R1710,-84335000.0
Allianz,2020,S050102,C0150,R1720,0.0
Allianz,2020,S050102,C0160,R1720,0.0
Allianz,2020,S050102,C0150,R1800,-84340000.0
Allianz,2020,S050102,C0160,R1800,-84340000.0
Allianz,2020,S050102,C0150,R1900,168647000.0
Allianz,2020,S050102,C0160,R1900,168647000.0
Allianz,2020,S050102,C0160,R2500,2539000.0
Allianz,2020,S050102,C0160,R2600,171186000.0
Allianz,2020,S230101,C0010,R0010,118631000.0
Allianz,2020,S230101,C0020,R0010,118631000.0
Allianz,2020,S230101,C0040,R0010,0.0
Allianz,2020,S230101,C0010,R0030,69735000.0
Allianz,2020,S230101,C0020,R0030,69735000.0
Allianz,2020,S230101,C0040,R0030,0.0
Allianz,2020,S230101,C0010,R0040,0.0
Allianz,2020,S230101,C0040,R0040,0.0
Allianz,2020,S230101,C0030,R0050,0.0
Allianz,2020,S230101,C0040,R0050,0.0
Allianz,2020,S230101,C0030,R0090,0.0
Allianz,2020,S230101,C0040,R0090,0.0
Allianz,2020,S230101,C0030,R0110,0.0
Allianz,2020,S230101,C0040,R0110,0.0
Allianz,2020,S230101,C0010,R0130,559265000.0
Allianz,2020,S230101,C0020,R0130,559265000.0
Allianz,2020,S230101,C0030,R0140,0.0
Allianz,2020,S230101,C0040,R0140,0.0
Allianz,2020,S230101,C0050,R0140,0.0
Allianz,2020,S230101,C0050,R0160,0.0
Allianz,2020,S230101,C0030,R0180,0.0
Allianz,2020,S230101,C0040,R0180,0.0
Allianz,2020,S230101,C0030,R0230,0.0
Allianz,2020,S230101,C0040,R0230,0.0
Allianz,2020,S230101,C0010,R0290,747632000.0
Allianz,2020,S230101,C0020,R0290,747632000.0
Allianz,2020,S230101,C0030,R0290,0.0
Allianz,2020,S230101,C0040,R0290,0.0
Allianz,2020,S230101,C0040,R0300,0.0
Allianz,2020,S230101,C0010,R0310,0.0
Allianz,2020,S230101,C0040,R0310,0.0
Allianz,2020,S230101,C0040,R0320,0.0
Allianz,2020,S230101,C0040,R0330,0.0
Allianz,2020,S230101,C0040,R0340,0.0
Allianz,2020,S230101,C0040,R0350,0.0
Allianz,2020,S230101,C0040,R0360,0.0
Allianz,2020,S230101,C0040,R0370,0.0
Allianz,2020,S230101,C0040,R0390,0.0
Allianz,2020,S230101,C0040,R0400,0.0
Allianz,2020,S230101,C0010,R0500,747632000.0
Allianz,2020,S230101,C0020,R0500,747632000.0
Allianz,2020,S230101,C0040,R0500,0.0
Allianz,2020,S230101,C0010,R0510,747632000.0
Allianz,2020,S230101,C0020,R0510,747632000.0
Allianz,2020,S230101,C0030,R0510,0.0
Allianz,2020,S230101,C0040,R0510,0.0
Allianz,2020,S230101,C0010,R0540,747632000.0
Allianz,2020,S230101,C0020,R0540,747632000.0
Allianz,2020,S230101,C0030,R0540,0.0
Allianz,2020,S230101,C0040,R0540,0.0
Allianz,2020,S230101,C0010,R0550,747632000.0
Allianz,2020,S230101,C0020,R0550,747632000.0
Allianz,2020,S230101,C0030,R0550,0.0
Allianz,2020,S230101,C0040,R0550,0.0
Allianz,2020,S230101,C0010,R0580,231843000.0
Allianz,2020,S230101,C0010,R0600,62223000.0
Allianz,2020,S230101,C0010,R0620,3.2247000000000003
Allianz,2020,S230101,C0010,R0640,12.0154
Allianz,2020,S230101,C0060,R0700,874458000.0
Allianz,2020,S230101,C0060,R0710,0.0
Allianz,2020,S230101,C0060,R0720,126827000.0
Allianz,2020,S230101,C0060,R0730,188366000.0
Allianz,2020,S230101,C0060,R0740,0.0
Allianz,2020,S230101,C0060,R0760,559265000.0
Allianz,2020,S230101,C0060,R0770,359526000.0
Allianz,2020,S230101,C0060,R0780,0.0
Allianz,2020,S230101,C0060,R0790,359526000.0
Allianz,2020,S250121,C0040,R0010,87758000.0
Allianz,2020,S250121,C0040,R0020,7969000.0
Allianz,2020,S250121,C0040,R0030,224280000.0
Allianz,2020,S250121,C0100,R0130,19733000.0
Allianz,2020,S250121,C0100,R0140,-220000.0
Allianz,2020,S250121,C0100,R0150,-50636000.0
Allianz,2020,S250121,C0100,R0160,0.0
Allianz,2020,S250121,C0100,R0200,231843000.0
Allianz,2020,S250121,C0100,R0210,0.0
Allianz,2020,S250121,C0100,R0220,231843000.0
Allianz,2020,S250121,C0100,R0410,0.0
Allianz,2020,S250121,C0100,R0420,0.0
Allianz,2020,S250121,C0100,R0430,0.0
Allianz,2020,S250121,C0130,R0640,-50636000.0
Allianz,2020,S250121,C0130,R0650,-50636000.0
Allianz,2020,S250121,C0130,R0660,0.0
Allianz,2020,S250121,C0130,R0670,0.0
Allianz,2020,S250121,C0130,R0680,0.0
Allianz,2020,S250121,C0130,R0690,-53671000.0
Allianz,2020,S280101,C0040,R0200,62223000.0
Allianz,2020,S280101,C0050,R0210,220036000.0
Allianz,2020,S280101,C0050,R0220,3443000.0
Allianz,2020,S280101,C0050,R0230,1582883000.0
Allianz,2020,S280101,C0060,R0250,61686078000.0
Allianz,2020,S280101,C0070,R0300,62223000.0
Allianz,2020,S280101,C0070,R0310,231843000.0
Allianz,2020,S280101,C0070,R0320,104330000.0
Allianz,2020,S280101,C0070,R0330,57961000.0
Allianz,2020,S280101,C0070,R0340,62223000.0
Allianz,2020,S280101,C0070,R0350,17090000.0
Allianz,2020,S280101,C0070,R0400,62223000.0
Allianz,2021,S230101,C0010,R0010,118631000.0
Allianz,2021,S230101,C0020,R0010,118631000.0
Allianz,2021,S230101,C0040,R0010,0.0
Allianz,2021,S230101,C0010,R0030,69735000.0
Allianz,2021,S230101,C0020,R0030,69735000.0
Allianz,2021,S230101,C0040,R0030,0.0
Allianz,2021,S230101,C0010,R0040,0.0
Allianz,2021,S230101,C0040,R0040,0.0
Allianz,2021,S230101,C0030,R0050,0.0
Allianz,2021,S230101,C0040,R0050,0.0
Allianz,2021,S230101,C0010,R0090,0.0
Allianz,2021,S230101,C0030,R0090,0.0
Allianz,2021,S230101,C0040,R0090,0.0
Allianz,2021,S230101,C0010,R0110,0.0
Allianz,2021,S230101,C0040,R0110,0.0
Allianz,2021,S230101,C0010,R0130,476486000.0
Allianz,2021,S230101,C0020,R0130,476486000.0
Allianz,2021,S230101,C0010,R0140,0.0
Allianz,2021,S230101,C0030,R0140,0.0
Allianz,2021,S230101,C0040,R0140,0.0
Allianz,2021,S230101,C0050,R0140,0.0
Allianz,2021,S230101,C0010,R0160,0.0
Allianz,2021,S230101,C0050,R0160,0.0
Allianz,2021,S230101,C0030,R0180,0.0
Allianz,2021,S230101,C0040,R0180,0.0
Allianz,2021,S230101,C0030,R0230,0.0
Allianz,2021,S230101,C0040,R0230,0.0
Allianz,2021,S230101,C0010,R0290,664852000.0
Allianz,2021,S230101,C0020,R0290,664852000.0
Allianz,2021,S230101,C0030,R0290,0.0
Allianz,2021,S230101,C0040,R0290,0.0
Allianz,2021,S230101,C0040,R0300,0.0
Allianz,2021,S230101,C0010,R0310,0.0
Allianz,2021,S230101,C0040,R0310,0.0
Allianz,2021,S230101,C0040,R0320,0.0
Allianz,2021,S230101,C0010,R0330,0.0
Allianz,2021,S230101,C0040,R0330,0.0
Allianz,2021,S230101,C0010,R0340,0.0
Allianz,2021,S230101,C0040,R0340,0.0
Allianz,2021,S230101,C0010,R0350,0.0
Allianz,2021,S230101,C0040,R0350,0.0
Allianz,2021,S230101,C0040,R0360,0.0
Allianz,2021,S230101,C0040,R0370,0.0
Allianz,2021,S230101,C0040,R0390,0.0
Allianz,2021,S230101,C0010,R0400,0.0
Allianz,2021,S230101,C0040,R0400,0.0
Allianz,2021,S230101,C0010,R0500,664852000.0
Allianz,2021,S230101,C0020,R0500,664852000.0
Allianz,2021,S230101,C0040,R0500,0.0
Allianz,2021,S230101,C0010,R0510,664852000.0
Allianz,2021,S230101,C0020,R0510,664852000.0
Allianz,2021,S230101,C0030,R0510,0.0
Allianz,2021,S230101,C0040,R0510,0.0
Allianz,2021,S230101,C0010,R0540,664852000.0
Allianz,2021,S230101,C0020,R0540,664852000.0
Allianz,2021,S230101,C0030,R0540,0.0
Allianz,2021,S230101,C0040,R0540,0.0
Allianz,2021,S230101,C0010,R0550,664852000.0
Allianz,2021,S230101,C0020,R0550,664852000.0
Allianz,2021,S230101,C0030,R0550,0.0
Allianz,2021,S230101,C0040,R0550,0.0
Allianz,2021,S230101,C0010,R0580,208549000.0
Allianz,2021,S230101,C0010,R0600,58924000.0
Allianz,2021,S230101,C0010,R0620,3.188
Allianz,2021,S230101,C0010,R0640,11.283199999999999
Allianz,2021,S230101,C0060,R0700,756710000.0
Allianz,2021,S230101,C0060,R0710,0.0
Allianz,2021,S230101,C0060,R0720,91857000.0
Allianz,2021,S230101,C0060,R0730,188366000.0
Allianz,2021,S230101,C0060,R0740,0.0
Allianz,2021,S230101,C0060,R0760,476486000.0
Allianz,2021,S230101,C0060,R0770,256274000.0
Allianz,2021,S230101,C0060,R0780,0.0
Allianz,2021,S230101,C0060,R0790,256274000.0
Allianz,2021,S250121,C0040,R0010,92062000.0
Allianz,2021,S250121,C0040,R0020,4824000.0
Allianz,2021,S250121,C0040,R0030,191117000.0
Allianz,2021,S250121,C0040,R0050,0.0
Allianz,2021,S250121,C0040,R0060,-54540000.0
Allianz,2021,S250121,C0040,R0100,233462000.0
Allianz,2021,S250121,C0100,R0130,20257000.0
Allianz,2021,S250121,C0100,R0140,0.0
Allianz,2021,S250121,C0100,R0150,-45170000.0
Allianz,2021,S250121,C0100,R0160,0.0
Allianz,2021,S250121,C0100,R0200,208549000.0
Allianz,2021,S250121,C0100,R0210,0.0
Allianz,2021,S250121,C0100,R0220,208549000.0
Allianz,2021,S250121,C0100,R0410,0.0
Allianz,2021,S250121,C0100,R0430,0.0
Allianz,2021,S250121,C0130,R0640,-45170000.0
Allianz,2021,S250121,C0130,R0650,-45170000.0
Allianz,2021,S250121,C0130,R0660,0.0
Allianz,2021,S250121,C0130,R0670,0.0
Allianz,2021,S250121,C0130,R0680,0.0
Allianz,2021,S250121,C0130,R0690,-48239000.0
Allianz,2021,S280101,C0040,R0200,58924000.0
Allianz,2021,S280101,C0050,R0210,185387000.0
Allianz,2021,S280101,C0050,R0220,5549000.0
Allianz,2021,S280101,C0050,R0230,1562041000.0
Allianz,2021,S280101,C0060,R0250,59170601000.0
Allianz,2021,S280101,C0070,R0300,58924000.0
Allianz,2021,S280101,C0070,R0310,208549000.0
Allianz,2021,S280101,C0070,R0320,93847000.0
Allianz,2021,S280101,C0070,R0330,52137000.0
Allianz,2021,S280101,C0070,R0340,58924000.0
Allianz,2021,S280101,C0070,R0350,17097000.0
Allianz,2021,S280101,C0070,R0400,58924000.0
Allianz,2022,S020102,C0010,R0050,0.0
Allianz,2022,S020102,C0010,R0060,9066000.0
Allianz,2022,S020102,C0010,R0070,5853538000.0
Allianz,2022,S020102,C0010,R0090,1095513000.0
Allianz,2022,S020102,C0010,R0100,0.0
Allianz,2022,S020102,C0010,R0110,0.0
Allianz,2022,S020102,C0010,R0120,0.0
Allianz,2022,S020102,C0010,R0130,4066277000.0
Allianz,2022,S020102,C0010,R0140,3828388000.0
Allianz,2022,S020102,C0010,R0150,237434000.0
Allianz,2022,S020102,C0010,R0160,455000.0
Allianz,2022,S020102,C0010,R0170,0.0
Allianz,2022,S020102,C0010,R0180,321740000.0
Allianz,2022,S020102,C0010,R0190,26059000.0
Allianz,2022,S020102,C0010,R0200,343949000.0
Allianz,2022,S020102,C0010,R0210,0.0
Allianz,2022,S020102,C0010,R0220,9831688000.0
Allianz,2022,S020102,C0010,R0230,236641000.0
Allianz,2022,S020102,C0010,R0240,0.0
Allianz,2022,S020102,C0010,R0250,0.0
Allianz,2022,S020102,C0010,R0260,236641000.0
Allianz,2022,S020102,C0010,R0270,-34140000.0
Allianz,2022,S020102,C0010,R0280,1122000.0
Allianz,2022,S020102,C0010,R0290,0.0
Allianz,2022,S020102,C0010,R0300,1122000.0
Allianz,2022,S020102,C0010,R0310,-27876000.0
Allianz,2022,S020102,C0010,R0320,-11802000.0
Allianz,2022,S020102,C0010,R0330,-16074000.0
Allianz,2022,S020102,C0010,R0340,-7386000.0
Allianz,2022,S020102,C0010,R0350,0.0
Allianz,2022,S020102,C0010,R0360,41013000.0
Allianz,2022,S020102,C0010,R0370,1722000.0
Allianz,2022,S020102,C0010,R0380,124088000.0
Allianz,2022,S020102,C0010,R0390,0.0
Allianz,2022,S020102,C0010,R0400,0.0
Allianz,2022,S020102,C0010,R0410,280375000.0
Allianz,2022,S020102,C0010,R0420,5208000.0
Allianz,2022,S020102,C0010,R0500,16349199000.0
Allianz,2022,S020102,C0010,R0510,75622000.0
Allianz,2022,S020102,C0010,R0520,0.0
Allianz,2022,S020102,C0010,R0530,0.0
Allianz,2022,S020102,C0010,R0540,0.0
Allianz,2022,S020102,C0010,R0550,0.0
Allianz,2022,S020102,C0010,R0560,75622000.0
Allianz,2022,S020102,C0010,R0570,0.0
Allianz,2022,S020102,C0010,R0580,70708000.0
Allianz,2022,S020102,C0010,R0590,4914000.0
Allianz,2022,S020102,C0010,R0600,1497978000.0
Allianz,2022,S020102,C0010,R0610,-760714000.0
Allianz,2022,S020102,C0010,R0620,0.0
Allianz,2022,S020102,C0010,R0630,-919139000.0
Allianz,2022,S020102,C0010,R0640,158425000.0
Allianz,2022,S020102,C0010,R0650,2258692000.0
Allianz,2022,S020102,C0010,R0660,0.0
Allianz,2022,S020102,C0010,R0670,2059490000.0
Allianz,2022,S020102,C0010,R0680,199203000.0
Allianz,2022,S020102,C0010,R0690,8199521000.0
Allianz,2022,S020102,C0010,R0700,0.0
Allianz,2022,S020102,C0010,R0710,7858158000.0
Allianz,2022,S020102,C0010,R0720,341364000.0
Allianz,2022,S020102,C0010,R0730,0.0
Allianz,2022,S020102,C0010,R0740,0.0
Allianz,2022,S020102,C0010,R0750,119443000.0
Allianz,2022,S020102,C0010,R0760,14875000.0
Allianz,2022,S020102,C0010,R0770,0.0
Allianz,2022,S020102,C0010,R0780,745967000.0
Allianz,2022,S020102,C0010,R0790,20071000.0
Allianz,2022,S020102,C0010,R0800,0.0
Allianz,2022,S020102,C0010,R0810,10700000.0
Allianz,2022,S020102,C0010,R0820,66121000.0
Allianz,2022,S020102,C0010,R0830,6923000.0
Allianz,2022,S020102,C0010,R0840,418253000.0
Allianz,2022,S020102,C0010,R0850,0.0
Allianz,2022,S020102,C0010,R0860,0.0
Allianz,2022,S020102,C0010,R0870,0.0
Allianz,2022,S020102,C0010,R0880,48287000.0
Allianz,2022,S020102,C0010,R0900,11223761000.0
Allianz,2022,S020102,C0010,R1000,5125437000.0
Allianz,2022,S050102,C0010,R0130,0.0
Allianz,2022,S050102,C0020,R0130,0.0
Allianz,2022,S050102,C0030,R0130,0.0
Allianz,2022,S050102,C0020,R0140,9930000.0
Allianz,2022,S050102,C0040,R0140,9930000.0
Allianz,2022,S050102,C0020,R0200,314862000.0
Allianz,2022,S050102,C0040,R0200,314869000.0
Allianz,2022,S050102,C0010,R0230,0.0
Allianz,2022,S050102,C0020,R0230,0.0
Allianz,2022,S050102,C0020,R0240,9930000.0
Allianz,2022,S050102,C0030,R0240,9930000.0
Allianz,2022,S050102,C0020,R0300,314862000.0
Allianz,2022,S050102,C0030,R0300,314869000.0
Allianz,2022,S050102,C0010,R0330,0.0
Allianz,2022,S050102,C0020,R0330,0.0
Allianz,2022,S050102,C0020,R0340,5833000.0
Allianz,2022,S050102,C0030,R0340,5833000.0
Allianz,2022,S050102,C0020,R0400,111902000.0
Allianz,2022,S050102,C0030,R0400,111902000.0
Allianz,2022,S050102,C0020,R0440,0.0
Allianz,2022,S050102,C0010,R0500,-927000.0
Allianz,2022,S050102,C0020,R0500,-927000.0
Allianz,2022,S050102,C0010,R0550,108565000.0
Allianz,2022,S050102,C0020,R0550,108567000.0
Allianz,2022,S050102,C0020,R1200,3192000.0
Allianz,2022,S050102,C0210,R1410,404092000.0
Allianz,2022,S050102,C0220,R1410,234638000.0
Allianz,2022,S050102,C0230,R1410,996624000.0
Allianz,2022,S050102,C0240,R1410,580635000.0
Allianz,2022,S050102,C0250,R1410,0.0
Allianz,2022,S050102,C0260,R1410,0.0
Allianz,2022,S050102,C0270,R1410,0.0
Allianz,2022,S050102,C0280,R1410,2215995000.0
Allianz,2022,S050102,C0210,R1420,22119000.0
Allianz,2022,S050102,C0220,R1420,17000.0
Allianz,2022,S050102,C0230,R1420,3927000.0
Allianz,2022,S050102,C0240,R1420,26446000.0
Allianz,2022,S050102,C0250,R1420,0.0
Allianz,2022,S050102,C0260,R1420,0.0
Allianz,2022,S050102,C0270,R1420,0.0
Allianz,2022,S050102,C0280,R1420,52510000.0
Allianz,2022,S050102,C0210,R1500,381973000.0
Allianz,2022,S050102,C0220,R1500,234621000.0
Allianz,2022,S050102,C0230,R1500,992698000.0
Allianz,2022,S050102,C0240,R1500,554188000.0
Allianz,2022,S050102,C0250,R1500,0.0
Allianz,2022,S050102,C0260,R1500,0.0
Allianz,2022,S050102,C0270,R1500,0.0
Allianz,2022,S050102,C0280,R1500,2163485000.0
Allianz,2022,S050102,C0210,R1510,404180000.0
Allianz,2022,S050102,C0220,R1510,234853000.0
Allianz,2022,S050102,C0230,R1510,997003000.0
Allianz,2022,S050102,C0240,R1510,581019000.0
Allianz,2022,S050102,C0250,R1510,0.0
Allianz,2022,S050102,C0260,R1510,0.0
Allianz,2022,S050102,C0270,R1510,0.0
Allianz,2022,S050102,C0280,R1510,2217061000.0
Allianz,2022,S050102,C0210,R1520,22119000.0
Allianz,2022,S050102,C0220,R1520,17000.0
Allianz,2022,S050102,C0230,R1520,3927000.0
Allianz,2022,S050102,C0240,R1520,26420000.0
Allianz,2022,S050102,C0250,R1520,0.0
Allianz,2022,S050102,C0260,R1520,0.0
Allianz,2022,S050102,C0270,R1520,0.0
Allianz,2022,S050102,C0280,R1520,52483000.0
Allianz,2022,S050102,C0210,R1600,382061000.0
Allianz,2022,S050102,C0220,R1600,234835000.0
Allianz,2022,S050102,C0230,R1600,993076000.0
Allianz,2022,S050102,C0240,R1600,554600000.0
Allianz,2022,S050102,C0250,R1600,0.0
Allianz,2022,S050102,C0260,R1600,0.0
Allianz,2022,S050102,C0270,R1600,0.0
Allianz,2022,S050102,C0280,R1600,2164578000.0
Allianz,2022,S050102,C0210,R1610,158004000.0
Allianz,2022,S050102,C0220,R1610,311581000.0
Allianz,2022,S050102,C0230,R1610,1258331000.0
Allianz,2022,S050102,C0240,R1610,242605000.0
Allianz,2022,S050102,C0250,R1610,0.0
Allianz,2022,S050102,C0260,R1610,0.0
Allianz,2022,S050102,C0280,R1610,1970521000.0
Allianz,2022,S050102,C0210,R1620,15528000.0
Allianz,2022,S050102,C0220,R1620,0.0
Allianz,2022,S050102,C0230,R1620,315000.0
Allianz,2022,S050102,C0240,R1620,10656000.0
Allianz,2022,S050102,C0250,R1620,0.0
Allianz,2022,S050102,C0260,R1620,0.0
Allianz,2022,S050102,C0270,R1620,0.0
Allianz,2022,S050102,C0280,R1620,26499000.0
Allianz,2022,S050102,C0210,R1700,142476000.0
Allianz,2022,S050102,C0220,R1700,311581000.0
Allianz,2022,S050102,C0230,R1700,1258016000.0
Allianz,2022,S050102,C0240,R1700,231949000.0
Allianz,2022,S050102,C0250,R1700,0.0
Allianz,2022,S050102,C0260,R1700,0.0
Allianz,2022,S050102,C0280,R1700,1944022000.0
Allianz,2022,S050102,C0210,R1710,-346000.0
Allianz,2022,S050102,C0220,R1710,266908000.0
Allianz,2022,S050102,C0230,R1710,1952512000.0
Allianz,2022,S050102,C0240,R1710,-21620000.0
Allianz,2022,S050102,C0250,R1710,0.0
Allianz,2022,S050102,C0260,R1710,0.0
Allianz,2022,S050102,C0280,R1710,2197454000.0
Allianz,2022,S050102,C0210,R1720,-45000.0
Allianz,2022,S050102,C0220,R1720,0.0
Allianz,2022,S050102,C0230,R1720,-14000.0
Allianz,2022,S050102,C0240,R1720,-17000.0
Allianz,2022,S050102,C0250,R1720,0.0
Allianz,2022,S050102,C0260,R1720,0.0
Allianz,2022,S050102,C0280,R1720,-76000.0
Allianz,2022,S050102,C0210,R1800,-301000.0
Allianz,2022,S050102,C0220,R1800,266908000.0
Allianz,2022,S050102,C0230,R1800,1952527000.0
Allianz,2022,S050102,C0240,R1800,-21603000.0
